COUNTRY,COUNTRY_GRP,SEX,YEAR,VALUE
ALB,,ALL,1970,73000
ALB,,ALL,1971,74000
ALB,,ALL,1972,75000
ALB,,ALL,1973,76000
ALB,,ALL,1974,77000
ALB,,ALL,1975,78000
ALB,,ALL,1976,78400
ALB,,ALL,1977,78800
ALB,,ALL,1978,79200
ALB,,ALL,1979,79600
ALB,,ALL,1980,70680
ALB,,ALL,1981,81000
ALB,,ALL,1982,82000
ALB,,ALL,1983,73800
ALB,,ALL,1984,79177
ALB,,ALL,1985,77535
ALB,,ALL,1986,76435
ALB,,ALL,1987,79696
ALB,,ALL,1988,80141
ALB,,ALL,1989,78862
ALB,,ALL,1990,82125
ALB,,ALL,1991,77361
ALB,,ALL,1992,75425
ALB,,ALL,1993,71079
ALB,,ALL,1994,72179
ALB,,ALL,1995,72081
ALB,,ALL,1996,68358
ALB,,ALL,1997,61739
ALB,,ALL,1998,60139
ALB,,ALL,1999,57948
ALB,,ALL,2000,50077
ALB,,ALL,2001,52715
ALB,,ALL,2002,44525
ALB,,ALL,2003,47012
ALB,,ALL,2004,43022
ALB,,ALL,2005,38898
ALB,,ALL,2006,35891
ALB,,ALL,2007,34448
ALB,,ALL,2008,33445
ALB,,ALL,2009,34114
ALB,,ALL,2010,34061
ALB,,ALL,2011,34285
ALB,,ALL,2012,35473
ALB,,ALL,2013,35750
ALB,,ALL,2014,35760
ALB,,ALL,2015,32715
ALB,,ALL,2016,31733
ALB,,ALL,2017,30869
AND,,ALL,1991,652
AND,,ALL,1992,733
AND,,ALL,1993,651
AND,,ALL,1994,652
AND,,ALL,1995,660
AND,,ALL,1996,620
AND,,ALL,1997,691
AND,,ALL,1998,773
AND,,ALL,1999,843
AND,,ALL,2000,759
AND,,ALL,2001,753
AND,,ALL,2002,772
AND,,ALL,2003,750
AND,,ALL,2004,813
AND,,ALL,2005,818
AND,,ALL,2006,833
AND,,ALL,2007,818
AND,,ALL,2008,861
AND,,ALL,2009,838
AND,,ALL,2010,828
AND,,ALL,2011,793
AND,,ALL,2012,737
AND,,ALL,2013,637
AND,,ALL,2014,639
AND,,ALL,2015,659
AND,,ALL,2016,634
AND,,ALL,2017,588
AND,,ALL,2018,543
AND,,ALL,2019,540
AND,,ALL,2020,539
ARM,,ALL,1980,70324
ARM,,ALL,1981,73682
ARM,,ALL,1982,74225
ARM,,ALL,1983,79767
ARM,,ALL,1984,79769
ARM,,ALL,1985,80306
ARM,,ALL,1986,81192
ARM,,ALL,1987,78492
ARM,,ALL,1988,74707
ARM,,ALL,1989,75250
ARM,,ALL,1990,79882
ARM,,ALL,1991,77825
ARM,,ALL,1992,70581
ARM,,ALL,1993,59041
ARM,,ALL,1994,51098
ARM,,ALL,1995,48959
ARM,,ALL,1996,48134
ARM,,ALL,1997,43929
ARM,,ALL,1998,39366
ARM,,ALL,1999,36502
ARM,,ALL,2000,34276
ARM,,ALL,2001,32065
ARM,,ALL,2002,32229
ARM,,ALL,2003,35793
ARM,,ALL,2004,37520
ARM,,ALL,2005,37499
ARM,,ALL,2006,40105
ARM,,ALL,2007,40105
ARM,,ALL,2008,41185
ARM,,ALL,2009,44413
ARM,,ALL,2010,44825
ARM,,ALL,2011,43340
ARM,,ALL,2012,42480
ARM,,ALL,2013,41790
ARM,,ALL,2014,43031
ARM,,ALL,2015,41763
ARM,,ALL,2017,37700
ARM,,ALL,2018,36574
ARM,,ALL,2019,36041
ARM,,ALL,2020,36353
AUT,,ALL,1950,107854
AUT,,ALL,1951,102764
AUT,,ALL,1952,102764
AUT,,ALL,1953,102867
AUT,,ALL,1954,103985
AUT,,ALL,1955,108575
AUT,,ALL,1956,115827
AUT,,ALL,1957,118712
AUT,,ALL,1958,119755
AUT,,ALL,1959,124377
AUT,,ALL,1960,125945
AUT,,ALL,1961,131563
AUT,,ALL,1962,133253
AUT,,ALL,1963,134809
AUT,,ALL,1964,133841
AUT,,ALL,1965,129924
AUT,,ALL,1966,128577
AUT,,ALL,1967,127404
AUT,,ALL,1968,126115
AUT,,ALL,1969,121377
AUT,,ALL,1970,112301
AUT,,ALL,1971,108510
AUT,,ALL,1972,104033
AUT,,ALL,1973,98041
AUT,,ALL,1974,97430
AUT,,ALL,1975,93757
AUT,,ALL,1976,87446
AUT,,ALL,1977,85595
AUT,,ALL,1978,85402
AUT,,ALL,1979,86388
AUT,,ALL,1980,90872
AUT,,ALL,1981,93942
AUT,,ALL,1982,94840
AUT,,ALL,1983,90118
AUT,,ALL,1984,89234
AUT,,ALL,1985,87440
AUT,,ALL,1986,86964
AUT,,ALL,1987,86503
AUT,,ALL,1988,88052
AUT,,ALL,1989,88759
AUT,,ALL,1990,90454
AUT,,ALL,1991,94629
AUT,,ALL,1992,95302
AUT,,ALL,1993,95227
AUT,,ALL,1994,92415
AUT,,ALL,1995,88669
AUT,,ALL,1996,88809
AUT,,ALL,1997,84045
AUT,,ALL,1998,81233
AUT,,ALL,1999,78138
AUT,,ALL,2000,78268
AUT,,ALL,2001,75458
AUT,,ALL,2002,78399
AUT,,ALL,2003,76944
AUT,,ALL,2004,78968
AUT,,ALL,2005,78190
AUT,,ALL,2006,77914
AUT,,ALL,2007,76250
AUT,,ALL,2008,77752
AUT,,ALL,2009,76344
AUT,,ALL,2010,78742
AUT,,ALL,2011,78109
AUT,,ALL,2012,78952
AUT,,ALL,2013,79330
AUT,,ALL,2014,81722
AUT,,ALL,2015,84381
AUT,,ALL,2016,87675
AUT,,ALL,2017,87633
AUT,,ALL,2018,85535
AUT,,ALL,2019,84952
AUT,,ALL,2020,83603
AZE,,ALL,1970,150976
AZE,,ALL,1971,146261
AZE,,ALL,1972,137752
AZE,,ALL,1973,138569
AZE,,ALL,1974,139084
AZE,,ALL,1975,141857
AZE,,ALL,1976,147199
AZE,,ALL,1977,146822
AZE,,ALL,1978,148812
AZE,,ALL,1979,153080
AZE,,ALL,1980,154974
AZE,,ALL,1981,164577
AZE,,ALL,1982,160425
AZE,,ALL,1983,174437
AZE,,ALL,1984,171913
AZE,,ALL,1985,177657
AZE,,ALL,1986,186609
AZE,,ALL,1987,184585
AZE,,ALL,1988,184350
AZE,,ALL,1989,181631
AZE,,ALL,1990,182989
AZE,,ALL,1991,190353
AZE,,ALL,1992,181364
AZE,,ALL,1993,174618
AZE,,ALL,1994,159761
AZE,,ALL,1995,143315
AZE,,ALL,1996,129247
AZE,,ALL,1997,132052
AZE,,ALL,1998,123996
AZE,,ALL,1999,117539
AZE,,ALL,2000,116994
AZE,,ALL,2001,110356
AZE,,ALL,2002,110715
AZE,,ALL,2003,113467
AZE,,ALL,2004,131609
AZE,,ALL,2005,141900
AZE,,ALL,2006,148946
AZE,,ALL,2007,151963
AZE,,ALL,2008,152086
AZE,,ALL,2009,152139
AZE,,ALL,2010,165643
AZE,,ALL,2011,176072
AZE,,ALL,2012,174469
AZE,,ALL,2013,172671
AZE,,ALL,2014,170503
AZE,,ALL,2015,166210
AZE,,ALL,2016,159464
AZE,,ALL,2017,144041
BEL,,ALL,1950,145672
BEL,,ALL,1951,142314
BEL,,ALL,1952,146064
BEL,,ALL,1953,146125
BEL,,ALL,1954,148538
BEL,,ALL,1955,149195
BEL,,ALL,1956,150210
BEL,,ALL,1957,152871
BEL,,ALL,1958,155048
BEL,,ALL,1959,158237
BEL,,ALL,1960,154784
BEL,,ALL,1961,158431
BEL,,ALL,1962,155061
BEL,,ALL,1963,159192
BEL,,ALL,1964,160838
BEL,,ALL,1965,155496
BEL,,ALL,1966,151096
BEL,,ALL,1967,146193
BEL,,ALL,1968,141984
BEL,,ALL,1969,141799
BEL,,ALL,1970,142168
BEL,,ALL,1971,141527
BEL,,ALL,1972,136304
BEL,,ALL,1973,129424
BEL,,ALL,1974,123674
BEL,,ALL,1975,119273
BEL,,ALL,1976,121000
BEL,,ALL,1977,121852
BEL,,ALL,1978,121983
BEL,,ALL,1979,123824
BEL,,ALL,1980,124900
BEL,,ALL,1981,123792
BEL,,ALL,1982,120382
BEL,,ALL,1983,117178
BEL,,ALL,1984,116530
BEL,,ALL,1985,114092
BEL,,ALL,1986,117102
BEL,,ALL,1987,117334
BEL,,ALL,1988,119779
BEL,,ALL,1989,120904
BEL,,ALL,1990,123776
BEL,,ALL,1991,125924
BEL,,ALL,1992,124774
BEL,,ALL,1993,120848
BEL,,ALL,1994,116513
BEL,,ALL,1995,115542
BEL,,ALL,1996,116442
BEL,,ALL,1997,116213
BEL,,ALL,1998,114276
BEL,,ALL,1999,113469
BEL,,ALL,2000,114883
BEL,,ALL,2001,114172
BEL,,ALL,2002,111225
BEL,,ALL,2003,112149
BEL,,ALL,2004,115618
BEL,,ALL,2005,118002
BEL,,ALL,2006,121382
BEL,,ALL,2007,125228
BEL,,ALL,2008,128049
BEL,,ALL,2009,127297
BEL,,ALL,2010,130100
BEL,,ALL,2011,128705
BEL,,ALL,2012,128051
BEL,,ALL,2013,125606
BEL,,ALL,2014,125014
BEL,,ALL,2015,122274
BEL,,ALL,2016,121896
BEL,,ALL,2017,119690
BEL,,ALL,2018,118319
BEL,,ALL,2019,117695
BEL,,ALL,2020,114350
BGR,,ALL,1950,182571
BGR,,ALL,1951,152803
BGR,,ALL,1952,154014
BGR,,ALL,1953,153220
BGR,,ALL,1954,149902
BGR,,ALL,1955,150978
BGR,,ALL,1956,147910
BGR,,ALL,1957,141035
BGR,,ALL,1958,138294
BGR,,ALL,1959,136892
BGR,,ALL,1960,140082
BGR,,ALL,1961,137861
BGR,,ALL,1962,134148
BGR,,ALL,1963,132143
BGR,,ALL,1964,130958
BGR,,ALL,1965,125791
BGR,,ALL,1966,123039
BGR,,ALL,1967,124582
BGR,,ALL,1968,141460
BGR,,ALL,1969,143060
BGR,,ALL,1970,138745
BGR,,ALL,1971,135422
BGR,,ALL,1972,131316
BGR,,ALL,1973,139713
BGR,,ALL,1974,149205
BGR,,ALL,1975,144668
BGR,,ALL,1976,145000
BGR,,ALL,1977,142000
BGR,,ALL,1978,136442
BGR,,ALL,1979,137000
BGR,,ALL,1980,128190
BGR,,ALL,1981,124372
BGR,,ALL,1982,124166
BGR,,ALL,1983,122993
BGR,,ALL,1984,122303
BGR,,ALL,1985,120414
BGR,,ALL,1986,120078
BGR,,ALL,1987,116672
BGR,,ALL,1988,117440
BGR,,ALL,1989,112289
BGR,,ALL,1990,105180
BGR,,ALL,1991,95910
BGR,,ALL,1992,89134
BGR,,ALL,1993,84400
BGR,,ALL,1994,79442
BGR,,ALL,1995,71967
BGR,,ALL,1996,72188
BGR,,ALL,1997,64125
BGR,,ALL,1998,65361
BGR,,ALL,1999,72291
BGR,,ALL,2000,73679
BGR,,ALL,2001,68180
BGR,,ALL,2002,66499
BGR,,ALL,2003,69359
BGR,,ALL,2004,69886
BGR,,ALL,2005,71075
BGR,,ALL,2006,73978
BGR,,ALL,2007,75349
BGR,,ALL,2008,77712
BGR,,ALL,2009,80956
BGR,,ALL,2010,75513
BGR,,ALL,2011,70846
BGR,,ALL,2012,69121
BGR,,ALL,2013,66578
BGR,,ALL,2014,67585
BGR,,ALL,2015,65950
BGR,,ALL,2016,64984
BGR,,ALL,2017,63955
BGR,,ALL,2018,62197
BGR,,ALL,2019,61538
BGR,,ALL,2020,59086
BIH,,ALL,1980,70928
BIH,,ALL,1981,71031
BIH,,ALL,1982,73375
BIH,,ALL,1983,74296
BIH,,ALL,1984,74539
BIH,,ALL,1985,72722
BIH,,ALL,1986,71203
BIH,,ALL,1987,70898
BIH,,ALL,1988,70711
BIH,,ALL,1989,66809
BIH,,ALL,1990,66952
BIH,,ALL,1991,64769
BIH,,ALL,1998,42521
BIH,,ALL,1999,42435
BIH,,ALL,2000,39079
BIH,,ALL,2001,36624
BIH,,ALL,2002,35394
BIH,,ALL,2003,34835
BIH,,ALL,2004,33748
BIH,,ALL,2005,34627
BIH,,ALL,2006,32126
BIH,,ALL,2007,31825
BIH,,ALL,2008,34176
BIH,,ALL,2009,34550
BIH,,ALL,2010,33528
BIH,,ALL,2011,31811
BIH,,ALL,2012,32547
BIH,,ALL,2013,29981
BIH,,ALL,2014,30077
BIH,,ALL,2015,29140
BIH,,ALL,2016,30183
BIH,,ALL,2017,29915
BIH,,ALL,2018,29248
BIH,,ALL,2019,28143
BLR,,ALL,1980,154432
BLR,,ALL,1981,157899
BLR,,ALL,1982,159364
BLR,,ALL,1983,168749
BLR,,ALL,1984,168749
BLR,,ALL,1985,165034
BLR,,ALL,1986,171611
BLR,,ALL,1987,162937
BLR,,ALL,1988,163193
BLR,,ALL,1989,153449
BLR,,ALL,1990,142167
BLR,,ALL,1991,132045
BLR,,ALL,1992,127971
BLR,,ALL,1993,117384
BLR,,ALL,1994,110599
BLR,,ALL,1995,101144
BLR,,ALL,1996,95798
BLR,,ALL,1997,89754
BLR,,ALL,1998,92819
BLR,,ALL,1999,93174
BLR,,ALL,2000,93691
BLR,,ALL,2001,91720
BLR,,ALL,2002,88930
BLR,,ALL,2003,88512
BLR,,ALL,2004,88943
BLR,,ALL,2005,90307
BLR,,ALL,2006,96721
BLR,,ALL,2007,103626
BLR,,ALL,2008,107876
BLR,,ALL,2009,109263
BLR,,ALL,2010,108050
BLR,,ALL,2011,109147
BLR,,ALL,2012,115893
BLR,,ALL,2013,117997
BLR,,ALL,2014,118534
BLR,,ALL,2015,119028
BLR,,ALL,2016,117779
BLR,,ALL,2017,102556
BLR,,ALL,2018,94042
BLR,,ALL,2019,87602
,CARINFONET,ALL,1981,1309716
,CARINFONET,ALL,1982,1343845
,CARINFONET,ALL,1983,1454156
,CARINFONET,ALL,1984,1450246
,CARINFONET,ALL,1985,1503447
,CARINFONET,ALL,1986,1574216
,CARINFONET,ALL,1987,1599418
,CARINFONET,ALL,1988,1562721
,CARINFONET,ALL,1989,1508006
,CARINFONET,ALL,1990,1514937
,CARINFONET,ALL,1991,1545903
,CARINFONET,ALL,1992,1488895
,CARINFONET,ALL,1993,1436884
,CARINFONET,ALL,1994,1363338
,CARINFONET,ALL,1995,1353265
,CARINFONET,ALL,1996,1279661
,CARINFONET,ALL,1997,1218817
,CARINFONET,ALL,1998,1165259
,CARINFONET,ALL,1999,1140779
,CARINFONET,ALL,2000,1102169
,CARINFONET,ALL,2001,1088541
,CARINFONET,ALL,2002,1122430
,CARINFONET,ALL,2003,1125111
,CARINFONET,ALL,2004,1180537
,CARINFONET,ALL,2005,1193702
,CARINFONET,ALL,2006,1235284
,CARINFONET,ALL,2007,1328684
,CARINFONET,ALL,2008,1430918
,CARINFONET,ALL,2009,1474065
,CARINFONET,ALL,2010,1536540
,CARINFONET,ALL,2011,1521964
,CARINFONET,ALL,2012,1537439
,CARINFONET,ALL,2013,1588797
,CARINFONET,ALL,2014,1676830
,CARINFONET,ALL,2015,1700967
,CARINFONET,ALL,2016,1681229
,CARINFONET,ALL,2017,1649766
CHE,,ALL,1950,84776
CHE,,ALL,1951,81903
CHE,,ALL,1952,83549
CHE,,ALL,1953,83029
CHE,,ALL,1954,83741
CHE,,ALL,1955,85331
CHE,,ALL,1956,87912
CHE,,ALL,1957,90823
CHE,,ALL,1958,91421
CHE,,ALL,1959,92973
CHE,,ALL,1960,94372
CHE,,ALL,1961,99238
CHE,,ALL,1962,104322
CHE,,ALL,1963,109993
CHE,,ALL,1964,112890
CHE,,ALL,1965,111835
CHE,,ALL,1966,109738
CHE,,ALL,1967,107417
CHE,,ALL,1968,105130
CHE,,ALL,1969,102520
CHE,,ALL,1970,99216
CHE,,ALL,1971,96261
CHE,,ALL,1972,91342
CHE,,ALL,1973,87518
CHE,,ALL,1974,84507
CHE,,ALL,1975,78464
CHE,,ALL,1976,74199
CHE,,ALL,1977,72829
CHE,,ALL,1978,71375
CHE,,ALL,1979,71986
CHE,,ALL,1980,73661
CHE,,ALL,1981,73747
CHE,,ALL,1982,74916
CHE,,ALL,1983,73659
CHE,,ALL,1984,74710
CHE,,ALL,1985,74684
CHE,,ALL,1986,76320
CHE,,ALL,1987,76505
CHE,,ALL,1988,80345
CHE,,ALL,1989,81180
CHE,,ALL,1990,83939
CHE,,ALL,1991,86200
CHE,,ALL,1992,86910
CHE,,ALL,1993,83762
CHE,,ALL,1994,82980
CHE,,ALL,1995,82203
CHE,,ALL,1996,83007
CHE,,ALL,1997,80584
CHE,,ALL,1998,78949
CHE,,ALL,1999,78408
CHE,,ALL,2000,78458
CHE,,ALL,2001,72295
CHE,,ALL,2002,72372
CHE,,ALL,2003,71848
CHE,,ALL,2004,73082
CHE,,ALL,2005,72903
CHE,,ALL,2006,73371
CHE,,ALL,2007,74494
CHE,,ALL,2008,76691
CHE,,ALL,2009,78286
CHE,,ALL,2010,80290
CHE,,ALL,2011,80808
CHE,,ALL,2012,82164
CHE,,ALL,2013,82731
CHE,,ALL,2014,85287
CHE,,ALL,2015,86559
CHE,,ALL,2016,87883
CHE,,ALL,2017,87381
CHE,,ALL,2018,87851
CHE,,ALL,2019,86172
CHE,,ALL,2020,85914
CHE,,ALL,2021,89402
,CIS,ALL,1981,4757944
,CIS,ALL,1982,4894752
,CIS,ALL,1983,5237103
,CIS,ALL,1984,5161963
,CIS,ALL,1985,5154819
,CIS,ALL,1986,5386843
,CIS,ALL,1987,5378019
,CIS,ALL,1988,5166089
,CIS,ALL,1989,4852097
,CIS,ALL,1990,4643120
,CIS,ALL,1991,4446119
,CIS,ALL,1992,4124077
,CIS,ALL,1993,3743720
,CIS,ALL,1994,3641353
,CIS,ALL,1995,3559761
,CIS,ALL,1996,3376554
,CIS,ALL,1997,3232659
,CIS,ALL,1998,3165302
,CIS,ALL,1999,3030392
,CIS,ALL,2000,3035995
,CIS,ALL,2001,3047212
,CIS,ALL,2002,3177664
,CIS,ALL,2003,3257470
,CIS,ALL,2004,3406617
,CIS,ALL,2005,3384565
,CIS,ALL,2006,3498648
,CIS,ALL,2007,3745130
,CIS,ALL,2008,3995619
,CIS,ALL,2009,4094895
,CIS,ALL,2010,4154908
,CIS,ALL,2011,4188929
,CIS,ALL,2012,4332505
,CIS,ALL,2013,4358605
,CIS,ALL,2014,4431596
,CIS,ALL,2015,4418938
,CIS,ALL,2016,4312210
,CIS,ALL,2017,4022417
CYP,,ALL,1961,14934
CYP,,ALL,1962,14500
CYP,,ALL,1963,14500
CYP,,ALL,1964,14200
CYP,,ALL,1965,14470
CYP,,ALL,1966,14810
CYP,,ALL,1967,15190
CYP,,ALL,1968,15590
CYP,,ALL,1969,16086
CYP,,ALL,1970,13500
CYP,,ALL,1974,11550
CYP,,ALL,1975,8040
CYP,,ALL,1976,9295
CYP,,ALL,1977,9108
CYP,,ALL,1978,9382
CYP,,ALL,1979,9899
CYP,,ALL,1980,10383
CYP,,ALL,1981,10099
CYP,,ALL,1982,10840
CYP,,ALL,1983,10900
CYP,,ALL,1984,11005
CYP,,ALL,1985,10568
CYP,,ALL,1986,10691
CYP,,ALL,1987,10337
CYP,,ALL,1988,10752
CYP,,ALL,1989,10273
CYP,,ALL,1990,10622
CYP,,ALL,1991,10442
CYP,,ALL,1992,11372
CYP,,ALL,1993,10514
CYP,,ALL,1994,10379
CYP,,ALL,1995,9869
CYP,,ALL,1996,9638
CYP,,ALL,1997,9275
CYP,,ALL,1998,8879
CYP,,ALL,1999,8505
CYP,,ALL,2000,8447
CYP,,ALL,2001,8167
CYP,,ALL,2002,7883
CYP,,ALL,2003,8088
CYP,,ALL,2004,8309
CYP,,ALL,2005,8243
CYP,,ALL,2006,8731
CYP,,ALL,2007,8575
CYP,,ALL,2008,9205
CYP,,ALL,2009,9608
CYP,,ALL,2010,9801
CYP,,ALL,2011,9622
CYP,,ALL,2012,10161
CYP,,ALL,2013,9341
CYP,,ALL,2014,9258
CYP,,ALL,2015,9170
CYP,,ALL,2016,9455
CYP,,ALL,2017,9229
CYP,,ALL,2018,9262
CYP,,ALL,2019,9548
CYP,,ALL,2020,9930
CZE,,ALL,1970,147865
CZE,,ALL,1971,154180
CZE,,ALL,1972,163661
CZE,,ALL,1973,181750
CZE,,ALL,1974,194215
CZE,,ALL,1975,191776
CZE,,ALL,1976,187378
CZE,,ALL,1977,181763
CZE,,ALL,1978,178901
CZE,,ALL,1979,172112
CZE,,ALL,1980,153801
CZE,,ALL,1981,144438
CZE,,ALL,1982,141738
CZE,,ALL,1983,137431
CZE,,ALL,1984,136941
CZE,,ALL,1985,135888
CZE,,ALL,1986,133356
CZE,,ALL,1987,130921
CZE,,ALL,1988,132667
CZE,,ALL,1989,128356
CZE,,ALL,1990,130564
CZE,,ALL,1991,129354
CZE,,ALL,1992,121705
CZE,,ALL,1993,121025
CZE,,ALL,1994,106579
CZE,,ALL,1995,96097
CZE,,ALL,1996,90446
CZE,,ALL,1997,90657
CZE,,ALL,1998,90535
CZE,,ALL,1999,89471
CZE,,ALL,2000,90910
CZE,,ALL,2001,90715
CZE,,ALL,2002,92786
CZE,,ALL,2003,93685
CZE,,ALL,2004,97664
CZE,,ALL,2005,102211
CZE,,ALL,2006,105831
CZE,,ALL,2007,114632
CZE,,ALL,2008,119570
CZE,,ALL,2009,118348
CZE,,ALL,2010,117153
CZE,,ALL,2011,108673
CZE,,ALL,2012,108576
CZE,,ALL,2013,106751
CZE,,ALL,2014,109860
CZE,,ALL,2015,110764
CZE,,ALL,2016,112663
CZE,,ALL,2017,114405
CZE,,ALL,2018,114036
CZE,,ALL,2019,112231
CZE,,ALL,2020,110200
CZE,,ALL,2021,111793
DEU,,ALL,1990,905675
DEU,,ALL,1991,830019
DEU,,ALL,1992,809114
DEU,,ALL,1993,798447
DEU,,ALL,1994,769603
DEU,,ALL,1995,765221
DEU,,ALL,1996,796015
DEU,,ALL,1997,812173
DEU,,ALL,1998,785034
DEU,,ALL,1999,770744
DEU,,ALL,2000,766969
DEU,,ALL,2001,734475
DEU,,ALL,2002,719250
DEU,,ALL,2003,706721
DEU,,ALL,2004,705622
DEU,,ALL,2005,685795
DEU,,ALL,2006,672724
DEU,,ALL,2007,684862
DEU,,ALL,2008,682514
DEU,,ALL,2009,665142
DEU,,ALL,2010,677947
DEU,,ALL,2011,662685
DEU,,ALL,2012,673544
DEU,,ALL,2013,682069
DEU,,ALL,2014,714927
DEU,,ALL,2015,737575
DEU,,ALL,2016,792131
DEU,,ALL,2017,784884
DEU,,ALL,2019,778090
DEU,,ALL,2020,773144
DNK,,ALL,1950,79558
DNK,,ALL,1951,76559
DNK,,ALL,1952,76943
DNK,,ALL,1953,78261
DNK,,ALL,1954,76365
DNK,,ALL,1955,76845
DNK,,ALL,1956,76725
DNK,,ALL,1957,75264
DNK,,ALL,1958,74681
DNK,,ALL,1959,73928
DNK,,ALL,1960,76077
DNK,,ALL,1961,76439
DNK,,ALL,1962,77808
DNK,,ALL,1963,82413
DNK,,ALL,1964,83356
DNK,,ALL,1965,85796
DNK,,ALL,1966,88332
DNK,,ALL,1967,81410
DNK,,ALL,1968,74543
DNK,,ALL,1969,71298
DNK,,ALL,1970,70802
DNK,,ALL,1971,75359
DNK,,ALL,1972,75505
DNK,,ALL,1973,71895
DNK,,ALL,1974,71327
DNK,,ALL,1975,72071
DNK,,ALL,1976,65267
DNK,,ALL,1977,61878
DNK,,ALL,1978,62036
DNK,,ALL,1979,59464
DNK,,ALL,1980,57293
DNK,,ALL,1981,53089
DNK,,ALL,1982,52658
DNK,,ALL,1983,50822
DNK,,ALL,1984,51800
DNK,,ALL,1985,53749
DNK,,ALL,1986,55312
DNK,,ALL,1987,56221
DNK,,ALL,1988,58844
DNK,,ALL,1989,61351
DNK,,ALL,1990,63433
DNK,,ALL,1991,64465
DNK,,ALL,1992,67726
DNK,,ALL,1993,67369
DNK,,ALL,1994,69666
DNK,,ALL,1995,69771
DNK,,ALL,1996,67638
DNK,,ALL,1997,67636
DNK,,ALL,1998,66170
DNK,,ALL,1999,66232
DNK,,ALL,2000,67084
DNK,,ALL,2001,65458
DNK,,ALL,2002,64075
DNK,,ALL,2003,64599
DNK,,ALL,2004,64609
DNK,,ALL,2005,64282
DNK,,ALL,2006,64984
DNK,,ALL,2007,64082
DNK,,ALL,2008,65038
DNK,,ALL,2009,62818
DNK,,ALL,2010,63411
DNK,,ALL,2011,58998
DNK,,ALL,2012,57916
DNK,,ALL,2013,55873
DNK,,ALL,2014,56870
DNK,,ALL,2015,58205
DNK,,ALL,2016,62667
DNK,,ALL,2017,62196
DNK,,ALL,2018,62019
DNK,,ALL,2019,61167
DNK,,ALL,2020,61477
DNK,,ALL,2021,63473
ESP,,ALL,1950,562376
ESP,,ALL,1951,564517
ESP,,ALL,1952,590123
ESP,,ALL,1953,586462
ESP,,ALL,1954,575232
ESP,,ALL,1955,596026
ESP,,ALL,1956,605208
ESP,,ALL,1957,643317
ESP,,ALL,1958,650039
ESP,,ALL,1959,651220
ESP,,ALL,1960,660129
ESP,,ALL,1961,651558
ESP,,ALL,1962,655829
ESP,,ALL,1963,662517
ESP,,ALL,1964,688708
ESP,,ALL,1965,667749
ESP,,ALL,1966,661731
ESP,,ALL,1967,672039
ESP,,ALL,1968,659677
ESP,,ALL,1969,658931
ESP,,ALL,1970,661065
ESP,,ALL,1971,664770
ESP,,ALL,1972,669974
ESP,,ALL,1973,668618
ESP,,ALL,1974,682010
ESP,,ALL,1975,669378
ESP,,ALL,1976,677456
ESP,,ALL,1977,656357
ESP,,ALL,1978,636892
ESP,,ALL,1979,656357
ESP,,ALL,1980,565401
ESP,,ALL,1981,532255
ESP,,ALL,1982,509685
ESP,,ALL,1983,485352
ESP,,ALL,1984,473281
ESP,,ALL,1985,456298
ESP,,ALL,1986,438750
ESP,,ALL,1987,426782
ESP,,ALL,1988,418919
ESP,,ALL,1989,408434
ESP,,ALL,1990,401425
ESP,,ALL,1991,395989
ESP,,ALL,1992,396747
ESP,,ALL,1993,385786
ESP,,ALL,1994,370148
ESP,,ALL,1995,363469
ESP,,ALL,1996,362626
ESP,,ALL,1997,369035
ESP,,ALL,1998,365193
ESP,,ALL,1999,380130
ESP,,ALL,2000,397632
ESP,,ALL,2001,406380
ESP,,ALL,2002,418846
ESP,,ALL,2003,441881
ESP,,ALL,2004,454591
ESP,,ALL,2005,466371
ESP,,ALL,2006,482957
ESP,,ALL,2007,492527
ESP,,ALL,2008,519779
ESP,,ALL,2009,494997
ESP,,ALL,2010,486575
ESP,,ALL,2011,470553
ESP,,ALL,2012,453348
ESP,,ALL,2013,424440
ESP,,ALL,2014,426076
ESP,,ALL,2015,418432
ESP,,ALL,2016,410583
ESP,,ALL,2017,391265
ESP,,ALL,2018,370827
ESP,,ALL,2019,358747
ESP,,ALL,2020,341315
EST,,ALL,1970,21552
EST,,ALL,1971,22118
EST,,ALL,1972,21757
EST,,ALL,1973,21239
EST,,ALL,1974,21461
EST,,ALL,1975,21360
EST,,ALL,1976,21801
EST,,ALL,1977,21977
EST,,ALL,1978,21842
EST,,ALL,1979,21879
EST,,ALL,1980,22204
EST,,ALL,1981,22937
EST,,ALL,1982,23128
EST,,ALL,1983,24256
EST,,ALL,1984,24234
EST,,ALL,1985,23630
EST,,ALL,1986,24106
EST,,ALL,1987,25086
EST,,ALL,1988,25060
EST,,ALL,1989,24318
EST,,ALL,1990,22304
EST,,ALL,1991,19413
EST,,ALL,1992,18038
EST,,ALL,1993,15253
EST,,ALL,1994,14176
EST,,ALL,1995,13509
EST,,ALL,1996,13242
EST,,ALL,1997,12577
EST,,ALL,1998,12167
EST,,ALL,1999,12425
EST,,ALL,2000,13067
EST,,ALL,2001,12632
EST,,ALL,2002,13001
EST,,ALL,2003,13036
EST,,ALL,2004,13992
EST,,ALL,2005,14350
EST,,ALL,2006,14877
EST,,ALL,2007,15775
EST,,ALL,2008,16028
EST,,ALL,2009,15763
EST,,ALL,2010,15825
EST,,ALL,2011,14679
EST,,ALL,2012,14056
EST,,ALL,2013,13531
